	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
RILPL2_1	mean_2_var_3	0.06411393373546395	0.3356643356643357	0.6215840234531823	0.38683287874352934	0.6949963767063151
RPAIN_3	mean_2_var_3	0.09083068220672245	0.24675324675324675	0.5415296728587868	0.27597759737084515	0.6203904822582856
RPL17_1	mean_2_var_3	0.11811349243416051	0.13786213786213786	0.4112145918597532	0.181782678144639	0.522013611980568
RPL17_5	mean_2_var_3	0.14138887217475407	0.08291708291708291	0.33100788100788103	0.11974444003923146	0.42149421975626655
RPP30_3	mean_2_var_3	0.31566722875054104	0.016983016983016984	0.1744847744847745	0.0007350751601008744	0.012077877730431013
RSRC2_9	mean_2_var_3	0.18532192547447432	0.04195804195804196	0.24349708868537323	0.04633224750039166	0.22469520029036097
RWDD1_6	mean_2_var_3	0.14706328663860418	0.07592407592407592	0.3220388174516615	0.10720638732805449	0.39423027487097556
SAP30BP_nmdSE_3	mean_2_var_3	-0.04923647088162753	0.8551448551448552	0.9361372644719133	0.8451796100701927	0.920144520539527
SCFD1_7	mean_2_var_3	0.07968330519153306	0.28471528471528473	0.5806196644264827	0.3203804803644499	0.6515655810344457
SDAD1_2	mean_2_var_3	0.317898165661039	0.016983016983016984	0.1744847744847745	0.0006725762222949594	0.011439565199748602
SDHAF2_1	mean_2_var_3	-0.03922324691542948	0.8451548451548452	0.929603307081499	0.8161583501131333	0.8998502635985024
SEC31A_23	mean_2_var_3	0.02385161165103477	0.5774225774225774	0.7730551301979873	0.5696346090739698	0.7925761210989344
SEPT6_1	mean_2_var_3	-0.006930109715441308	0.7352647352647352	0.8676276994034003	0.7017505105276021	0.840058140966358
SERPING1_5	mean_2_var_3	-0.034622958455693756	0.8331668331668332	0.9237429237429238	0.8017578614083674	0.892406797185732
SKA2_3	mean_2_var_3	-0.06536491537365698	0.9010989010989011	0.9614032121724431	0.8852130911074361	0.9386777961513868
SLC50A1_13	mean_2_var_3	-0.019920222497029724	0.7912087912087912	0.9009906349807828	0.751377696697209	0.8612899713380404
SLTM_4	mean_2_var_3	0.01345381956020556	0.6293706293706294	0.7991980597099427	0.6160112021403528	0.8106796795789845
SLTM_9	mean_2_var_3	0.07310170580674082	0.31368631368631367	0.5968215597845227	0.3479189465575441	0.6682424274031101
SMARCA5_3	mean_2_var_3	0.17593877808779027	0.04195804195804196	0.24349708868537323	0.05779017792037588	0.25917701982251873
SNHG5_11	mean_2_var_3	0.024568468289991884	0.5774225774225774	0.7730551301979873	0.5663936363297939	0.7919233604732099
SNHG5_9	mean_2_var_3	0.020652108537417224	0.5844155844155844	0.778494755484209	0.584039751162755	0.7976013898835156
SP100_3	mean_2_var_3	0.16011377517859546	0.057942057942057944	0.27242587920554023	0.08202078233410459	0.3287942921890262
SPOP_8	mean_2_var_3	0.024009410932674745	0.5774225774225774	0.7730551301979873	0.5689215790830442	0.7925761210989344
SREK1_1	mean_2_var_3	0.020350652940008887	0.5844155844155844	0.778494755484209	0.5853915093852764	0.7976013898835156
SREK1_3	mean_2_var_3	-0.0018582654835869916	0.7072927072927073	0.8505632895243285	0.6812204448003346	0.8288182078404072
STAG2_5	mean_2_var_3	0.049834745873552126	0.43356643356643354	0.6904209453003941	0.45090750590250606	0.7349103533334617
SUPT20H_10	mean_2_var_3	-0.1261391731745971	0.97002997002997	0.986971301026938	0.9713081875858066	0.9844465367729963
SYNCRIP_1	mean_2_var_3	-0.025172178678613474	0.8101898101898102	0.9151133188501183	0.7701164516743247	0.8730320051430982
TARBP1_6	mean_2_var_3	-0.08399483088647143	0.942057942057942	0.976322041054184	0.9215692460594029	0.9548273618634915
TBP_1	mean_2_var_3	0.10939952146386611	0.15584415584415584	0.4369801854831796	0.20943610852600308	0.5577394168475567
TBP_2	mean_2_var_3	0.1762530365792481	0.04195804195804196	0.24349708868537323	0.057373340177414134	0.25905783412766686
