	RBM47	RBM5	SRSF10	SRSF1	SRSF3	SRSF7	SRSF9	ELAVL1	PTBP1PTBP2	RBFOX2	RBM10	RBM15	RBM22	RBM27
Snrnp70_nmdSE_1_e1	0	2	0	1	3	0	0	0	0	3	1	1	2	1
Snrnp70_nmdSE_1_e2	0	0	0	0	2	1	0	0	1	2	1	1	1	1
Snrnp70_nmdSE_1_se	0	1	0	0	1	0	0	0	0	1	0	1	1	1
Snrpa1_2_e1	0	0	1	0	0	0	0	0	2	0	0	0	0	0
Snrpa1_2_e2	0	0	0	1	1	1	1	0	1	0	0	0	0	0
Snrpa1_2_se	0	0	0	0	1	0	0	1	2	0	0	0	0	0
Snrpb_nmdSE_1_e1	1	0	1	0	1	0	0	1	1	0	1	0	1	0
Snrpb_nmdSE_1_e2	0	1	1	1	2	0	1	0	1	1	0	0	1	0
Snrpb_nmdSE_1_se	1	2	0	0	2	0	0	2	1	3	1	0	3	0
Snupn_2_e1	0	0	1	1	1	1	1	0	0	0	0	0	0	0
Snupn_2_e2	1	0	1	1	1	0	0	0	0	0	0	0	0	0
Snupn_2_se	1	0	0	1	2	1	1	0	1	0	0	0	1	0
Snx11_1_e1	0	1	1	1	2	0	0	0	1	2	1	0	1	1
Snx11_1_e2	0	1	1	0	2	0	0	0	0	1	0	0	1	0
Snx11_1_se	0	2	0	0	2	0	0	0	0	2	0	1	2	1
Snx14_1_e1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
Snx14_1_e2	2	0	0	0	2	0	0	2	0	0	0	0	0	0
Snx14_1_se	1	0	1	1	1	1	1	2	1	0	1	0	0	0
Snx16_1_e1	0	0	1	0	0	1	0	0	1	0	0	0	0	0
Snx16_1_e2	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Snx16_1_se	0	0	2	0	2	0	0	0	0	0	0	0	0	0
Snx16_2_e1	1	0	0	0	1	0	0	1	2	0	1	0	0	0
Snx16_2_e2	1	0	2	0	0	0	0	1	0	0	0	0	0	0
Snx16_2_se	2	0	0	0	2	0	0	1	1	0	0	0	0	0
Snx19_3_e1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Snx19_3_e2	0	0	2	0	1	0	2	0	0	0	0	0	0	0
Snx19_3_se	0	1	1	1	1	1	1	0	2	1	0	0	2	0
Snx8_1_e1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
Snx8_1_e2	0	1	1	1	2	1	1	0	2	2	1	1	2	1
Snx8_1_se	1	2	0	0	2	0	0	1	3	1	0	0	0	0
Sobp_8_e1	0	1	0	0	2	0	1	0	1	2	0	0	0	0
Sobp_8_e2	0	0	0	0	0	0	0	0	0	1	0	2	1	1
Sobp_8_se	2	0	1	0	1	0	0	2	0	0	1	0	0	0
Sorbs1_10_e1	0	0	0	0	0	0	2	0	2	0	0	0	0	0
Sorbs1_10_e2	0	0	3	1	2	0	0	0	1	1	0	0	0	0
Sorbs1_10_se	0	0	0	0	1	0	0	0	4	1	0	0	0	0
Sorbs1_11_e1	1	0	0	0	0	0	0	1	1	0	1	0	0	0
Sorbs1_11_e2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Sorbs1_11_se	2	0	1	1	3	1	1	3	2	0	1	0	0	0
Sorbs1_13_e1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
Sorbs1_13_e2	0	0	2	0	0	0	1	1	0	0	0	0	0	0
Sorbs1_13_se	0	0	1	0	1	0	0	0	2	0	0	0	0	0
Sorbs1_6_e1	0	1	0	1	1	0	0	0	1	0	0	1	1	0
Sorbs1_6_e2	0	1	1	1	1	1	1	0	0	1	1	0	0	0
Sorbs1_6_se	1	0	0	0	2	0	0	1	4	0	0	0	0	0
Sorbs1_7_e1	1	0	1	1	1	1	0	1	2	0	2	0	0	0
Sorbs1_7_e2	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Sorbs1_7_se	0	0	0	2	3	2	2	0	2	2	1	4	6	3
Sorbs2_12_e1	0	0	0	0	0	0	0	0	1	1	0	0	1	0
Sorbs2_12_e2	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Sorbs2_12_se	0	2	2	1	1	0	0	0	0	2	0	1	2	1
Sorbs2_14_e1	0	0	0	0	0	0	0	0	1	1	0	0	1	0
Sorbs2_14_e2	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Sorbs2_14_se	0	1	1	1	1	0	0	0	0	1	0	0	0	0
Sorbs2_15_e1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Sorbs2_15_e2	1	0	1	0	2	0	0	1	0	0	0	0	0	0
Sorbs2_15_se	0	0	1	0	1	0	0	0	1	0	0	0	0	0
Sorbs2_16_e1	0	1	1	0	0	0	0	0	0	1	0	1	1	1
Sorbs2_16_e2	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Sorbs2_16_se	0	1	1	1	1	0	0	0	0	1	0	0	0	0
Sorbs2_18_e1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sorbs2_18_e2	0	0	1	0	2	0	0	0	0	0	0	0	1	0
Sorbs2_18_se	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Sorbs2_6_e1	1	0	0	0	0	0	0	0	2	0	0	0	0	0
Sorbs2_6_e2	1	1	0	0	1	0	0	1	0	0	0	0	0	0
Sorbs2_6_se	0	1	2	0	1	1	1	0	1	0	1	0	0	0
Sorbs2_8_e1	1	1	1	0	1	0	0	1	1	1	0	0	2	1
Sorbs2_8_e2	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Sorbs2_8_se	1	1	3	0	12	1	2	1	7	5	1	1	4	2
Sorbs2_9_e1	1	0	0	0	0	0	0	1	1	0	0	0	1	0
Sorbs2_9_e2	1	1	0	0	1	0	0	1	0	0	0	0	0	0
Sorbs2_9_se	0	1	2	0	1	1	1	0	1	0	1	0	0	0
Spag9_10_e1	0	0	0	1	1	1	1	0	0	0	0	0	0	0
Spag9_10_e2	1	0	0	1	1	1	1	2	1	0	0	0	0	0
Spag9_10_se	0	0	1	1	0	0	0	1	0	0	0	0	0	0
Spag9_12_e1	1	0	0	1	2	0	0	1	0	0	0	0	0	0
Spag9_12_e2	1	0	0	1	0	1	1	0	1	0	0	0	0	0
Spag9_12_se	0	1	1	0	1	0	0	0	0	1	0	0	1	0
Spag9_6_e1	0	0	0	1	1	1	1	0	0	0	0	0	0	0
Spag9_6_e2	1	0	0	1	1	1	1	2	1	0	0	0	0	0
Spag9_6_se	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Spata7_1_e1	0	0	2	1	1	0	0	0	1	1	0	0	1	0
Spata7_1_e2	2	0	1	0	0	0	0	2	0	0	0	0	0	0
Spata7_1_se	1	0	0	0	0	1	1	1	0	0	0	0	0	0
Spg7_10_e1	0	0	0	1	2	0	0	0	1	0	0	0	1	0
Spg7_10_e2	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Spg7_10_se	0	1	0	0	0	0	0	0	0	2	0	1	3	0
Spg7_6_e1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Spg7_6_e2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Spg7_6_se	0	1	1	1	0	0	1	0	0	0	0	0	3	0
Sphkap_1_e1	1	0	1	1	0	1	1	0	0	0	1	0	0	0
Sphkap_1_e2	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Sphkap_1_se	1	0	0	2	1	1	1	1	0	0	0	0	0	0
Spint2_nmdSE_1_e1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Spint2_nmdSE_1_e2	0	0	0	1	1	0	0	0	2	0	0	0	1	0
Spint2_nmdSE_1_se	0	1	1	0	1	0	0	0	1	2	1	1	1	1
Spock1_2_e1	0	0	0	0	1	0	0	1	1	0	0	0	0	0
Spock1_2_e2	0	1	1	0	2	0	0	0	0	1	0	0	1	1
Spock1_2_se	3	0	0	0	1	0	0	2	0	0	1	0	0	0
Sppl2b_2_e1	0	2	0	1	0	0	1	0	0	1	0	0	1	1
Sppl2b_2_e2	0	0	0	1	1	0	0	0	0	1	0	0	1	0
Sppl2b_2_se	0	2	0	4	2	1	3	0	0	4	1	2	3	2
Sptan1_6_e1	0	1	0	0	1	0	0	0	0	1	0	1	1	1
Sptan1_6_e2	0	0	1	2	1	1	1	0	1	0	1	0	0	0
Sptan1_6_se	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Src_3_e1	0	0	0	0	0	0	0	0	1	0	0	0	1	1
Src_3_e2	0	2	0	0	0	0	0	0	0	2	0	0	1	1
Src_3_se	0	2	0	2	0	1	1	0	0	2	0	0	1	1
Srcap_3_e1	0	1	1	0	1	0	0	0	0	2	0	1	2	1
Srcap_3_e2	0	1	1	1	1	1	1	0	0	0	0	0	0	0
Srcap_3_se	0	2	1	1	2	0	0	0	0	5	0	2	2	3
Srcap_6_e1	0	0	0	0	1	2	1	0	1	1	0	0	0	0
Srcap_6_e2	0	1	1	0	0	0	0	0	0	1	1	2	1	1
Srcap_6_se	1	0	2	0	1	0	0	1	0	0	2	0	0	0
Srek1_3_e1	1	0	0	0	1	0	0	1	2	0	0	0	0	0
Srek1_3_e2	1	0	0	0	0	0	0	1	1	0	1	0	0	0
Srek1_3_se	3	0	1	0	1	0	0	3	1	0	0	0	0	0
Srp19_3_e1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Srp19_3_e2	1	0	0	0	1	0	0	1	1	0	1	0	0	0
Srp19_3_se	1	0	0	0	0	0	0	2	0	0	1	0	0	0
Srpk2_8_e1	1	0	1	1	1	1	1	1	1	1	2	0	0	0
Srpk2_8_e2	0	1	0	0	1	0	0	0	1	2	0	2	3	2
Srpk2_8_se	1	0	3	0	1	0	0	2	1	0	0	0	0	0
Srr_6_e1	0	0	1	1	1	1	1	0	1	0	0	0	1	0
Srr_6_e2	0	1	0	1	0	0	0	0	0	4	0	2	1	2
Srr_6_se	2	0	0	0	0	0	0	1	1	0	0	0	1	0
Srrm2_nmdSE_1_e1	0	0	0	1	1	1	1	0	0	0	0	0	0	0
Srrm2_nmdSE_1_e2	0	1	1	1	1	0	0	0	0	1	1	0	1	0
Srrm2_nmdSE_1_se	1	0	0	3	2	2	3	1	1	0	3	0	2	0
Srsf10_nmdSE_1_e1	1	0	3	1	1	1	1	1	0	0	1	0	0	0
Srsf10_nmdSE_1_e2	1	0	1	0	2	2	1	2	0	0	0	0	0	0
Srsf10_nmdSE_1_se	5	0	3	1	3	2	2	6	4	0	1	0	0	0
Srsf11_7_e1	1	0	0	0	1	0	0	1	1	0	0	0	0	0
Srsf11_7_e2	0	0	0	0	1	0	0	0	1	1	0	0	1	0
Srsf11_7_se	3	0	0	0	1	1	0	3	1	0	2	0	0	0
Srsf11_nmdSE_2_e1	1	0	0	0	1	0	0	1	1	1	0	1	1	0
Srsf11_nmdSE_2_e2	0	0	0	0	1	0	0	0	1	1	0	0	1	0
Srsf11_nmdSE_2_se	2	0	0	1	2	1	1	2	1	0	0	0	0	0
Srsf11_nmdSE_3_e1	1	0	0	0	1	0	0	1	1	1	0	1	1	0
Srsf11_nmdSE_3_e2	0	0	0	0	1	0	0	0	1	1	0	0	1	0
Srsf11_nmdSE_3_se	3	0	0	0	1	0	0	2	2	0	0	0	0	0
Srsf2_1_e1	0	0	1	1	0	0	0	0	1	0	0	0	0	0
Srsf2_1_e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Srsf2_1_se	1	0	0	0	2	0	0	1	0	0	1	0	0	0
Srsf3_nmdSE_1_e1	0	1	1	3	0	1	0	0	0	0	0	1	0	0
Srsf3_nmdSE_1_e2	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Srsf3_nmdSE_1_se	2	2	0	1	5	0	0	4	0	3	0	1	1	0
Srsf6_1_e1	0	2	0	1	0	0	0	0	0	3	1	3	2	2
Srsf6_1_e2	0	0	0	1	1	1	1	0	0	1	0	0	0	0
Srsf6_1_se	1	0	1	1	1	2	2	0	0	0	0	0	0	0
Srsf6_nmdSE_1_e1	0	2	0	1	0	0	0	0	0	3	1	3	2	2
Srsf6_nmdSE_1_e2	0	0	0	1	1	1	1	0	0	1	0	0	0	0
Srsf6_nmdSE_1_se	2	0	1	1	1	3	2	3	0	0	0	0	0	0
Srsf7_3_e1	1	0	1	0	1	0	0	1	0	0	1	0	0	0
Srsf7_3_e2	2	0	0	0	0	0	0	1	0	0	0	0	0	0
Srsf7_3_se	1	0	2	0	2	1	0	2	2	0	0	0	0	0
Srsf7_nmdSE_1_e1	1	1	0	1	1	0	0	1	0	0	0	1	0	0
Srsf7_nmdSE_1_e2	1	0	1	0	1	0	0	1	0	0	0	0	0	0
Srsf7_nmdSE_1_se	2	0	0	1	1	4	0	2	3	0	1	0	1	0
Srsf9_2_e1	0	0	1	2	2	1	0	0	0	1	1	1	0	1
Srsf9_2_e2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Srsf9_2_se	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Srsf9_nmdSE_1_e1	0	2	1	1	2	0	0	0	0	1	1	2	1	1
Srsf9_nmdSE_1_e2	0	1	0	1	0	0	1	0	1	0	0	0	0	0
Srsf9_nmdSE_1_se	2	1	2	2	2	1	1	2	1	0	1	1	0	1
Srsf9_nmdSE_2_e1	0	0	1	2	2	1	0	0	0	1	1	1	0	1
Srsf9_nmdSE_2_e2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Srsf9_nmdSE_2_se	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Ssbp2_5_e1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Ssbp2_5_e2	1	1	0	1	1	1	1	0	0	0	0	1	1	1
Ssbp2_5_se	0	1	1	2	0	1	1	0	0	1	0	1	1	0
Ssbp3_3_e1	0	2	1	0	0	0	0	0	1	3	1	3	3	2
Ssbp3_3_e2	0	1	1	0	0	0	0	0	1	1	0	1	1	1
Ssbp3_3_se	0	2	1	1	2	0	0	1	1	3	1	2	2	2
Ssbp4_5_e1	0	1	0	0	0	0	0	0	0	1	0	1	1	1
Ssbp4_5_e2	0	1	0	0	0	0	0	0	0	2	0	0	1	0
Ssbp4_5_se	0	2	1	1	1	0	0	0	0	2	1	1	2	2
St7_10_e1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
St7_10_e2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
St7_10_se	0	1	1	0	2	1	1	0	0	2	1	1	1	1
St7_2_e1	0	0	0	0	1	1	0	2	2	0	0	0	0	0
St7_2_e2	0	0	0	0	0	0	0	0	1	1	0	0	0	0
St7_2_se	1	0	1	0	1	1	1	0	0	0	0	0	0	0
Stag2_1_e1	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Stag2_1_e2	0	0	2	1	1	1	1	0	1	0	1	0	0	0
Stag2_1_se	1	0	1	0	1	0	0	1	1	1	0	0	0	0
Stau2_8_e1	1	0	0	0	1	1	0	1	1	1	0	0	0	0
Stau2_8_e2	1	0	0	0	1	0	0	1	0	0	0	0	0	0
Stau2_8_se	1	0	1	0	1	0	0	1	0	1	1	0	0	0
Stk16_3_e1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Stk16_3_e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stk16_3_se	0	0	0	1	0	0	0	0	1	1	0	1	1	1
Stk38_5_e1	0	0	1	0	1	1	0	0	0	1	0	0	0	0
Stk38_5_e2	1	1	0	0	0	0	0	1	1	0	0	1	1	0
Stk38_5_se	1	0	0	0	2	1	0	1	1	0	0	0	1	0
Stmn4_1_e1	1	0	1	1	0	0	0	0	0	1	0	0	1	0
Stmn4_1_e2	0	0	0	1	1	0	0	0	0	2	0	1	1	0
Stmn4_1_se	0	0	0	2	4	3	4	0	2	2	3	0	1	2
Stmn4_2_e1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Stmn4_2_e2	0	1	0	0	0	0	0	0	1	2	0	1	3	1
Stmn4_2_se	0	3	0	1	1	0	0	0	0	1	0	2	2	1
Stoml2_5_e1	0	0	0	0	1	0	0	1	1	0	0	0	0	0
Stoml2_5_e2	0	1	0	1	3	0	1	0	1	2	0	1	2	1
Stoml2_5_se	0	1	0	0	2	1	0	0	1	0	0	0	0	0
Strada_5_e1	1	0	0	0	1	0	0	1	1	0	1	0	0	0
Strada_5_e2	2	0	0	0	1	0	0	3	2	0	1	0	0	0
Strada_5_se	0	0	0	0	2	0	0	0	0	2	0	1	2	1
Strada_6_e1	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Strada_6_e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Strada_6_se	0	0	0	0	1	0	1	0	1	0	0	0	1	0
Stradb_3_e1	2	0	1	0	1	1	1	2	1	0	2	0	0	0
Stradb_3_e2	1	0	0	0	0	1	1	0	0	0	0	0	0	0
Stradb_3_se	0	1	3	1	1	0	0	0	0	0	0	0	1	0
Stx18_1_e1	0	2	0	0	0	0	0	0	0	2	0	3	4	2
Stx18_1_e2	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Stx18_1_se	0	0	1	1	0	1	0	1	1	0	0	0	0	0
Stx3_5_e1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Stx3_5_e2	1	0	1	0	1	0	0	1	0	0	1	0	1	0
Stx3_5_se	0	0	1	1	2	0	0	0	1	0	0	0	1	0
Stx3_nmdSE_1_e1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Stx3_nmdSE_1_e2	0	0	1	0	1	0	0	0	1	0	0	0	1	0
Stx3_nmdSE_1_se	1	0	1	0	2	1	1	0	2	0	0	0	0	0
Stxbp1_2_e1	0	1	1	2	1	0	1	0	1	1	0	0	2	1
Stxbp1_2_e2	0	0	0	0	2	0	1	0	1	2	0	0	1	0
Stxbp1_2_se	1	1	1	1	1	1	1	1	3	1	2	1	1	1
Sugp2_10_e1	0	0	0	0	0	0	0	0	2	1	0	0	0	0
Sugp2_10_e2	0	1	0	2	1	0	0	0	0	1	0	0	2	0
Sugp2_10_se	0	2	1	1	2	0	0	0	1	2	0	2	2	1
Sulf1_3_e1	1	1	0	1	2	0	0	1	1	0	1	0	1	0
Sulf1_3_e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulf1_3_se	0	0	0	0	0	0	1	0	2	0	0	0	0	0
Sumf2_2_e1	0	0	0	0	1	0	0	0	0	1	0	0	3	0
Sumf2_2_e2	0	1	1	2	2	0	0	0	1	1	0	2	1	0
Sumf2_2_se	0	2	1	2	1	0	0	0	0	3	0	1	2	0
Sumf2_3_e1	0	2	0	1	0	0	0	0	0	1	0	0	1	0
Sumf2_3_e2	0	0	1	0	2	0	1	0	2	0	0	0	1	0
Sumf2_3_se	2	0	2	1	0	0	0	1	0	0	0	0	1	1
Sumf2_nmdSE_1_e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sumf2_nmdSE_1_e2	1	0	1	0	0	0	0	0	0	0	1	0	0	0
Sumf2_nmdSE_1_se	0	2	3	1	2	0	1	0	0	2	0	0	0	0
Sun2_2_e1	0	1	0	0	1	0	0	0	1	1	0	0	1	1
Sun2_2_e2	0	1	1	0	1	0	0	0	1	1	0	1	1	1
Sun2_2_se	0	1	0	0	2	0	0	0	1	0	0	0	2	0
Supt4a_nmdSE_1_e1	1	0	0	0	0	1	1	0	1	0	0	0	0	0
Supt4a_nmdSE_1_e2	0	1	0	0	0	0	0	0	0	2	0	1	1	1
Supt4a_nmdSE_1_se	2	0	1	0	1	1	0	2	2	0	1	0	0	0
Supt5_5_e1	0	1	1	1	2	0	0	0	0	1	0	0	1	1
Supt5_5_e2	0	0	1	1	1	0	0	0	0	3	1	0	0	0
Supt5_5_se	0	2	1	1	2	1	1	0	1	3	1	0	1	0
Supt6_3_e1	1	0	1	0	1	0	0	1	1	0	0	0	0	0
Supt6_3_e2	0	0	1	0	1	0	0	0	0	0	0	0	2	0
Supt6_3_se	0	0	1	0	1	1	0	0	2	0	0	0	0	0
Surf1_4_e1	0	0	0	0	1	0	0	0	2	0	0	0	0	0
Surf1_4_e2	0	2	0	1	1	0	1	0	0	3	0	2	2	3
Surf1_4_se	0	3	0	0	3	0	0	0	2	4	0	1	2	3
Surf1_nmdSE_1_e1	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Surf1_nmdSE_1_e2	0	2	0	1	1	0	1	0	0	3	0	2	2	3
Surf1_nmdSE_1_se	0	3	0	0	2	0	0	0	2	3	0	1	2	3
Svop_1_e1	0	0	0	1	1	0	0	0	1	1	0	1	0	0
Svop_1_e2	0	1	0	1	0	0	1	0	0	3	0	3	1	2
Svop_1_se	0	0	0	2	2	0	1	0	1	0	1	0	2	0
Synj1_13_e1	1	0	2	0	2	1	0	1	1	0	0	0	0	0
Synj1_13_e2	2	0	0	0	1	0	0	2	0	0	1	0	0	0
Synj1_13_se	2	0	0	0	0	0	0	2	1	0	1	0	0	0
Syt1_3_e1	0	0	1	0	1	0	0	0	1	0	0	1	0	0
Syt1_3_e2	0	1	0	0	0	0	0	0	1	1	0	2	0	3
Syt1_3_se	3	0	1	1	2	1	0	1	3	0	1	0	0	0
Szrd1_1_e1	0	1	1	1	2	0	0	0	1	2	0	2	2	2
Szrd1_1_e2	0	2	1	2	4	0	0	0	0	2	0	4	2	3
Szrd1_1_se	1	1	2	0	1	0	1	1	0	1	0	1	1	1
Szrd1_2_e1	0	1	1	1	2	0	0	0	1	2	0	2	2	2
Szrd1_2_e2	0	2	1	2	4	0	0	0	0	2	0	4	2	3
Szrd1_2_se	1	1	2	0	1	0	1	1	0	1	0	1	1	1
Tacc2_4_e1	0	2	0	0	0	0	0	0	0	0	0	1	3	0
Tacc2_4_e2	0	0	0	1	1	0	0	0	0	0	0	1	2	0
Tacc2_4_se	0	1	0	1	0	1	0	0	1	1	0	1	2	0
Tada2a_10_e1	1	0	0	1	2	1	1	1	2	0	2	0	0	0
Tada2a_10_e2	0	1	0	0	2	0	1	0	2	2	1	0	2	0
Tada2a_10_se	2	0	0	0	1	0	0	2	2	0	1	0	1	0
Tada3_1_e1	0	0	0	0	1	0	0	0	1	1	0	0	1	0
Tada3_1_e2	0	0	1	0	0	1	0	1	0	0	0	0	0	0
Tada3_1_se	0	0	1	0	1	0	0	0	1	1	0	0	0	0
Tada3_2_e1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tada3_2_e2	0	1	0	0	2	0	0	0	0	2	1	1	2	1
Tada3_2_se	0	0	1	0	0	1	0	1	0	0	0	0	0	0
Taf6l_3_e1	0	0	0	1	1	0	0	0	0	1	0	0	1	0
Taf6l_3_e2	0	3	0	1	0	0	0	0	0	2	1	2	3	2
Taf6l_3_se	1	0	0	0	2	0	0	1	0	1	0	1	0	0
Tank_6_e1	0	1	0	0	0	0	0	0	0	2	1	1	1	2
Tank_6_e2	2	0	0	0	0	0	0	1	1	0	0	0	0	0
Tank_6_se	2	0	0	0	2	1	1	2	3	0	1	0	0	0
Tank_7_e1	1	0	1	0	1	0	0	0	2	0	1	0	0	0
Tank_7_e2	0	0	1	1	1	1	1	0	1	0	1	0	0	0
Tank_7_se	3	0	0	0	0	1	0	1	1	0	0	0	0	0
Tars2_5_e1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Tars2_5_e2	0	1	0	0	0	0	0	0	0	1	0	0	1	0
Tars2_5_se	0	1	1	0	0	1	1	0	1	1	1	0	2	0
Tars2_nmdSE_4_e1	0	0	1	1	2	1	2	0	1	0	1	0	1	0
Tars2_nmdSE_4_e2	0	2	0	0	1	0	0	0	0	2	0	4	2	3
Tars2_nmdSE_4_se	0	0	0	1	1	1	1	0	1	0	1	0	0	0
Tasp1_2_e1	1	0	1	0	1	0	0	1	2	0	0	0	0	0
Tasp1_2_e2	0	0	1	0	1	0	0	0	1	0	0	0	0	0
Tasp1_2_se	2	0	1	0	1	1	0	2	1	0	0	0	0	0
Tasp1_4_e1	1	0	0	0	1	0	0	1	1	0	0	0	1	0
Tasp1_4_e2	1	0	0	0	1	0	0	2	1	1	0	0	0	0
Tasp1_4_se	1	0	0	0	1	0	0	1	1	0	0	0	0	0
Tatdn1_2_e1	2	0	0	0	1	0	0	2	0	0	0	0	0	0
Tatdn1_2_e2	2	0	0	0	1	0	0	2	0	0	0	0	0	0
Tatdn1_2_se	2	2	1	0	1	0	1	2	2	1	1	0	1	0
Tatdn1_3_e1	1	0	1	0	0	0	1	1	0	0	1	0	0	0
Tatdn1_3_e2	3	0	0	0	1	0	0	2	0	1	0	0	0	0
Tatdn1_3_se	3	0	0	0	1	0	0	1	1	0	0	0	0	0
Tatdn1_5_e1	3	0	0	0	1	0	0	2	0	1	0	0	0	0
Tatdn1_5_e2	2	0	2	0	0	0	0	2	0	0	1	0	0	0
Tatdn1_5_se	2	0	1	0	0	0	0	2	1	0	0	0	0	0
Taz_15_e1	0	1	0	0	1	0	0	0	0	1	0	0	0	0
Taz_15_e2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Taz_15_se	1	0	0	0	2	1	0	0	1	0	0	0	0	0
Taz_3_e1	0	1	0	1	0	0	0	0	0	0	0	1	1	0
Taz_3_e2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Taz_3_se	0	0	1	0	2	0	0	0	2	0	0	0	0	0
Taz_6_e1	0	0	0	1	1	2	1	0	0	0	1	0	0	0
Taz_6_e2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Taz_6_se	0	2	0	0	1	0	0	0	0	1	0	0	0	0
Tbc1d13_13_e1	0	0	0	1	0	0	0	0	0	2	0	0	0	1
Tbc1d13_13_e2	0	0	0	0	0	0	0	0	1	1	0	1	0	0
Tbc1d13_13_se	0	1	2	2	2	1	0	0	1	1	0	1	1	0
Tbc1d13_9_e1	0	0	1	1	1	0	1	0	0	1	1	0	1	0
Tbc1d13_9_e2	0	0	0	0	0	0	0	0	1	2	0	1	1	1
Tbc1d13_9_se	0	1	0	2	0	0	0	0	0	2	0	0	1	1
Tbc1d13_nmdSE_2_e1	0	0	1	1	1	0	1	0	0	1	1	0	1	0
Tbc1d13_nmdSE_2_e2	0	0	0	1	0	0	0	0	0	1	0	0	1	1
Tbc1d13_nmdSE_2_se	0	0	1	1	2	2	2	0	0	1	1	1	1	0
Tbc1d19_nmdSE_1_e1	2	0	0	0	0	1	0	2	1	0	1	0	0	0
Tbc1d19_nmdSE_1_e2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tbc1d19_nmdSE_1_se	1	0	1	1	2	1	1	1	2	1	1	0	1	0
Tbc1d25_1_e1	0	0	0	0	1	0	0	1	1	0	0	0	0	0
Tbc1d25_1_e2	1	0	0	0	3	0	0	1	1	0	0	0	0	0
Tbc1d25_1_se	0	0	1	0	2	1	1	0	1	0	1	0	1	0
Tbc1d9b_2_e1	0	0	1	0	1	0	0	0	0	0	0	0	1	1
Tbc1d9b_2_e2	0	2	0	0	0	0	0	0	0	2	0	0	3	1
Tbc1d9b_2_se	0	2	0	1	2	1	0	0	0	2	1	4	3	1
Tbc1d9b_3_e1	0	0	0	1	0	0	0	0	0	1	0	0	1	0
Tbc1d9b_3_e2	0	0	0	0	1	1	1	0	1	0	1	0	0	0
Tbc1d9b_3_se	0	2	0	1	0	0	0	0	0	1	0	0	2	0
Tbc1d9b_5_e1	0	0	0	1	0	0	0	0	0	1	0	0	1	0
Tbc1d9b_5_e2	0	1	0	0	1	0	0	0	2	1	0	0	1	0
Tbc1d9b_5_se	0	1	0	0	1	1	1	0	1	1	1	0	1	1
Tbce_12_e1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tbce_12_e2	1	0	0	0	1	1	0	0	0	1	0	0	1	0
Tbce_12_se	2	0	0	0	2	0	0	1	1	0	0	0	0	0
Tbck_2_e1	0	0	1	0	1	0	0	0	0	1	0	0	0	0
