	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
Srr_6_subsampled4	mean_1_var_2	-0.01254189688595094	0.33266733266733267	0.6392203184656015	0.3238591052547938	
Atp2c1_4_subsampled4	mean_1_var_2	0.00015837755175588048	0.09090909090909091	0.29853068905616675	0.11973881538785436	
Eif4g3_15_subsampled4	mean_1_var_2	-0.022601418836344502	0.5834165834165834	0.8330472016319606	0.5449249603532578	
Prpf18_1_subsampled4	mean_1_var_2	0.374335408456222	0.000999000999000999	0.008986651298537885	3.8449288794100346e-111	
Bclaf1_nmdSE_1_subsampled4	mean_1_var_2	0.004734934614327596	0.052947052947052944	0.20342815079657184	0.07557016417054657	
Bpnt1_4_subsampled4	mean_1_var_2	-0.014855988447470561	0.38961038961038963	0.6862900072381174	0.3722646082222882	
Brd3_3_subsampled4	mean_1_var_2	-0.028344257824154555	0.7012987012987013	0.8998309203628849	0.6693542158587228	
Ccdc91_nmdSE_1_subsampled4	mean_1_var_2	0.006714261528382547	0.04195804195804196	0.17159736644119392	0.060856095069485215	
Impdh1_2_subsampled4	mean_1_var_2	0.01886829465401607	0.006993006993006993	0.04003144669348695	0.012674377949122018	
Plaa_4_subsampled4	mean_1_var_2	-0.03400809895361834	0.8041958041958042	0.9485003129555604	0.776055041998724	
Plgrkt_4_subsampled4	mean_1_var_2	-0.043877920615336546	0.9110889110889111	0.9929804918586758	0.9062442115961515	
Rangap1_1_subsampled4	mean_1_var_2	-0.017929593349264653	0.4695304695304695	0.7595914577675706	0.4396846979889561	
Tvp23a_6_subsampled4	mean_1_var_2	0.0013423619854930936	0.07892107892107893	0.2708069800415891	0.10686837890741807	
Zmym3_7_subsampled4	mean_1_var_2	-0.010362397070462109	0.2787212787212787	0.5838425160416019	0.28082787450934243	
Abhd10_2_subsampled4	mean_1_var_2	-0.019818989403231114	0.5264735264735265	0.8012693948118303	0.48215290532576266	
Actl6b_4_subsampled4	mean_1_var_2	-0.0881971073273689	0.995004995004995	1.0	0.9999354762266122	
Cacnb3_2_subsampled4	mean_1_var_2	0.01931084598597861	0.006993006993006993	0.04003144669348695	0.01187614011952642	
Cep170_5_subsampled4	mean_1_var_2	-0.03342835426614244	0.7902097902097902	0.9404762024874562	0.7661112963570829	
Commd10_3_subsampled4	mean_1_var_2	-0.0061040592701369556	0.18181818181818182	0.45545647792838806	0.20565759638589093	
Dhrs7_2_subsampled4	mean_1_var_2	-0.020756647294959137	0.5404595404595405	0.810738452309647	0.5033347695584826	
Emc8_13_subsampled4	mean_1_var_2	0.012830526509046501	0.016983016983016984	0.08615799944213229	0.029108558706392302	
Eml1_3_subsampled4	mean_1_var_2	0.07311257475797683	0.000999000999000999	0.008986651298537885	5.5263002415013266e-08	
Hecw1_2_subsampled4	mean_1_var_2	0.02216184163122825	0.004995004995004995	0.03084116482320075	0.007705014868098105	
Pcmtd1_2_subsampled4	mean_1_var_2	-0.005331856439406252	0.16783216783216784	0.4365965160667148	0.19343161898596328	
Pigx_nmdSE_1_subsampled4	mean_1_var_2	-0.007447395246812831	0.21178821178821178	0.5007282771685179	0.22798681524301095	
Pogz_6_subsampled4	mean_1_var_2	-0.02820687282050415	0.6993006993006993	0.8983852154697817	0.6665291087211732	
Rfng_1_subsampled4	mean_1_var_2	0.04477234427639462	0.002997002997002997	0.0206018981018981	0.00010641358627662554	
Sf3b1_nmdSE_1_subsampled4	mean_1_var_2	-0.08733453552066622	0.995004995004995	1.0	0.9999214004680085	
Spg7_6_subsampled4	mean_1_var_2	0.00047762835887894866	0.0899100899100899	0.2965487131820598	0.11616541928699109	
Sppl2b_2_subsampled4	mean_1_var_2	-0.004757103028141569	0.15584415584415584	0.4168477436959927	0.1846261973881838	
Ssbp4_5_subsampled4	mean_1_var_2	0.08092408582742713	0.000999000999000999	0.008986651298537885	4.436855194540076e-09	
Timm9_4_subsampled4	mean_1_var_2	-0.009576607885020991	0.26073926073926074	0.5618699482335846	0.2660209794135322	
Tipin_3_subsampled4	mean_1_var_2	-0.016742975846308582	0.44255744255744256	0.7384013640081601	0.4133327618451644	
Tsr3_4_subsampled4	mean_1_var_2	-0.004186364360817731	0.14385614385614387	0.39648156721327454	0.17613326369291493	
Zfp280d_nmdSE_3_subsampled4	mean_1_var_2	0.01548818242877604	0.00999000999000999	0.05471951687091129	0.020447532425510017	
Bend5_3_subsampled4	mean_1_var_2	-0.02184831266468634	0.5654345654345654	0.8278789013613294	0.5279797328691438	
Btbd10_1_subsampled4	mean_1_var_2	0.034449287944850526	0.002997002997002997	0.0206018981018981	0.0009086469951524623	
Cpsf6_5_subsampled4	mean_1_var_2	0.008223508632629892	0.03596403596403597	0.15051615051615053	0.05122268598637483	
Ints10_3_subsampled4	mean_1_var_2	0.05352625940877358	0.002997002997002997	0.0206018981018981	1.3397979240406731e-05	
Limk2_2_subsampled4	mean_1_var_2	0.03581292437161785	0.002997002997002997	0.0206018981018981	0.0006971931097598406	
Lss_1_subsampled4	mean_1_var_2	0.0031270412185154324	0.06393606393606394	0.23213406311997864	0.08940271873807237	
Map4_9_subsampled4	mean_1_var_2	0.02188137369009235	0.006993006993006993	0.04003144669348695	0.008048461889456194	
Mettl6_2_subsampled4	mean_1_var_2	-0.024852997275159106	0.6373626373626373	0.8648798150360906	0.5949827004458534	
Mvb12a_1_subsampled4	mean_1_var_2	-0.005392202164230323	0.16883116883116883	0.4383658519635857	0.19437077031383426	
Ndufs1_13_subsampled4	mean_1_var_2	0.0607567241317801	0.002997002997002997	0.0206018981018981	2.0263827102178378e-06	
Nf2_7_subsampled4	mean_1_var_2	-0.03697707818711406	0.8371628371628371	0.9635490782414181	0.8230637723951352	
Rgs17_2_subsampled4	mean_1_var_2	0.002313376805686882	0.07392607392607392	0.2602715253163396	0.0970826451348592	
Scmh1_3_subsampled4	mean_1_var_2	-0.04776447476723021	0.939060939060939	0.9953933603222703	0.9379898108443303	
Slc25a25_1_subsampled4	mean_1_var_2	0.027146656696159566	0.003996003996003996	0.025239691395893542	0.003415809844217052	
Tbce_12_subsampled4	mean_1_var_2	-0.053868099431254625	0.9690309690309691	1.0	0.9702061656101488	
Gphn_7_subsampled4	mean_1_var_2	0.03696634175651224	0.002997002997002997	0.0206018981018981	0.0005548231587114587	
Ndufs1_7_subsampled4	mean_1_var_2	0.0038333884161294565	0.059940059940059943	0.2205377138472589	0.08311026796029986	
Rbm39_nmdSE_6_subsampled4	mean_1_var_2	-0.028362465982953274	0.7012987012987013	0.8998309203628849	0.6697279194493575	
Tmem14c_1_subsampled4	mean_1_var_2	-0.04437460346176864	0.9150849150849151	0.9938822204786655	0.910866322918797	
Poldip3_3_subsampled4	mean_1_var_2	-0.029499382294131463	0.7132867132867133	0.9050764648365018	0.6927141075541945	
Apeh_4_subsampled4	mean_1_var_2	-0.027841849830775443	0.6923076923076923	0.8934365071724271	0.6589773224235899	
Ptdss2_4_subsampled4	mean_1_var_2	-0.009606127230774883	0.26073926073926074	0.5618699482335846	0.26656999198522974	
